"GeneSymbol","Class","GeneSymbolClass"
"ENSG00000288074","lncRNA","ENSG00000288074_lncRNA"
"GAP43","protein_coding","GAP43_protein_coding"
"ENSG00000241596","lncRNA","ENSG00000241596_lncRNA"
"ENSG00000289153","lncRNA","ENSG00000289153_lncRNA"
"LSAMP","protein_coding","LSAMP_protein_coding"
"RN7SL815P","misc_RNA","RN7SL815P_misc_RNA"
"LSAMP-AS1","lncRNA","LSAMP-AS1_lncRNA"
"LINC00903","lncRNA","LINC00903_lncRNA"
"RN7SL582P","misc_RNA","RN7SL582P_misc_RNA"
"BZW1P2","processed_pseudogene","BZW1P2_processed_pseudogene"
"TUSC7","lncRNA","TUSC7_lncRNA"
"ENSG00000278072","misc_RNA","ENSG00000278072_misc_RNA"
"MIR4447","miRNA","MIR4447_miRNA"
"ENSG00000274732","misc_RNA","ENSG00000274732_misc_RNA"
"LINC00901","lncRNA","LINC00901_lncRNA"
"RNU5E-8P","snRNA","RNU5E-8P_snRNA"
"PTMAP8","processed_pseudogene","PTMAP8_processed_pseudogene"
"RNU6-1200P","snRNA","RNU6-1200P_snRNA"
"ENSG00000239268","lncRNA","ENSG00000239268_lncRNA"
"ENSG00000240393","processed_pseudogene","ENSG00000240393_processed_pseudogene"
"LINC02024","lncRNA","LINC02024_lncRNA"
"ENSG00000242816","lncRNA","ENSG00000242816_lncRNA"
"ENSG00000243276","lncRNA","ENSG00000243276_lncRNA"
"ENSG00000286660","lncRNA","ENSG00000286660_lncRNA"
"IGSF11","protein_coding","IGSF11_protein_coding"
"IGSF11-AS1","lncRNA","IGSF11-AS1_lncRNA"
"TEX55","protein_coding","TEX55_protein_coding"
"ENSG00000251012","protein_coding","ENSG00000251012_protein_coding"
"UPK1B","protein_coding","UPK1B_protein_coding"
"B4GALT4","protein_coding","B4GALT4_protein_coding"
"B4GALT4-AS1","lncRNA","B4GALT4-AS1_lncRNA"
"ARHGAP31","protein_coding","ARHGAP31_protein_coding"
"RPS26P21","processed_pseudogene","RPS26P21_processed_pseudogene"
"ARHGAP31-AS1","lncRNA","ARHGAP31-AS1_lncRNA"
"RNU6-1127P","snRNA","RNU6-1127P_snRNA"
"TMEM39A","protein_coding","TMEM39A_protein_coding"
"POGLUT1","protein_coding","POGLUT1_protein_coding"
"TIMMDC1-DT","lncRNA","TIMMDC1-DT_lncRNA"
"TIMMDC1","protein_coding","TIMMDC1_protein_coding"
"CD80","protein_coding","CD80_protein_coding"
"ENSG00000272967","lncRNA","ENSG00000272967_lncRNA"
"ADPRH","protein_coding","ADPRH_protein_coding"
"PLA1A","protein_coding","PLA1A_protein_coding"
"RPL10P7","processed_pseudogene","RPL10P7_processed_pseudogene"
"POPDC2","protein_coding","POPDC2_protein_coding"
"ENSG00000289134","lncRNA","ENSG00000289134_lncRNA"
"COX17","protein_coding","COX17_protein_coding"
"ENSG00000286584","lncRNA","ENSG00000286584_lncRNA"
"CFAP91","protein_coding","CFAP91_protein_coding"
"ENSG00000285585","protein_coding","ENSG00000285585_protein_coding"
"ENSG00000239994","lncRNA","ENSG00000239994_lncRNA"
"NR1I2","protein_coding","NR1I2_protein_coding"
"PHBP8","processed_pseudogene","PHBP8_processed_pseudogene"
"GSK3B","protein_coding","GSK3B_protein_coding"
"ENSG00000288662","lncRNA","ENSG00000288662_lncRNA"
"ENSG00000288667","lncRNA","ENSG00000288667_lncRNA"
"ENSG00000239835","processed_pseudogene","ENSG00000239835_processed_pseudogene"
"ENSG00000241546","processed_pseudogene","ENSG00000241546_processed_pseudogene"
"GSK3B-DT","lncRNA","GSK3B-DT_lncRNA"
"RN7SL762P","misc_RNA","RN7SL762P_misc_RNA"
"RN7SL397P","misc_RNA","RN7SL397P_misc_RNA"
"GPR156","protein_coding","GPR156_protein_coding"
"ENSG00000240882","processed_pseudogene","ENSG00000240882_processed_pseudogene"
"LRRC58","protein_coding","LRRC58_protein_coding"
"LRRC58-DT","transcribed_unitary_pseudogene","LRRC58-DT_transcribed_unitary_pseudogene"
"ENSG00000282950","lncRNA","ENSG00000282950_lncRNA"
"ENSG00000242613","processed_pseudogene","ENSG00000242613_processed_pseudogene"
"FSTL1","protein_coding","FSTL1_protein_coding"
"MIR198","miRNA","MIR198_miRNA"
"ENSG00000286735","lncRNA","ENSG00000286735_lncRNA"
"ENSG00000240774","processed_pseudogene","ENSG00000240774_processed_pseudogene"
"ENSG00000244441","processed_pseudogene","ENSG00000244441_processed_pseudogene"
"NDUFB4","protein_coding","NDUFB4_protein_coding"
"HGD","protein_coding","HGD_protein_coding"
"RABL3","protein_coding","RABL3_protein_coding"
"MTCO1P29","unprocessed_pseudogene","MTCO1P29_unprocessed_pseudogene"
"MTCO2P29","unprocessed_pseudogene","MTCO2P29_unprocessed_pseudogene"
"GTF2E1","protein_coding","GTF2E1_protein_coding"
"NAP1L1P3","processed_pseudogene","NAP1L1P3_processed_pseudogene"
"ENSG00000286827","lncRNA","ENSG00000286827_lncRNA"
"LINC02049","lncRNA","LINC02049_lncRNA"
"ENSG00000287366","lncRNA","ENSG00000287366_lncRNA"
"STXBP5L","protein_coding","STXBP5L_protein_coding"
"ENSG00000270782","processed_pseudogene","ENSG00000270782_processed_pseudogene"
"MIR5682","miRNA","MIR5682_miRNA"
"ENSG00000243813","processed_pseudogene","ENSG00000243813_processed_pseudogene"
"ENSG00000242103","processed_pseudogene","ENSG00000242103_processed_pseudogene"
"ENSG00000287022","lncRNA","ENSG00000287022_lncRNA"
"POLQ","protein_coding","POLQ_protein_coding"
"RPL7AP11","processed_pseudogene","RPL7AP11_processed_pseudogene"
"ARGFX","protein_coding","ARGFX_protein_coding"
"FBXO40","protein_coding","FBXO40_protein_coding"
"HCLS1","protein_coding","HCLS1_protein_coding"
"RN7SL172P","misc_RNA","RN7SL172P_misc_RNA"
"RNU4-62P","snRNA","RNU4-62P_snRNA"
"GOLGB1","protein_coding","GOLGB1_protein_coding"
"ENSG00000288868","lncRNA","ENSG00000288868_lncRNA"
"IQCB1","protein_coding","IQCB1_protein_coding"
"EAF2","protein_coding","EAF2_protein_coding"
"SLC15A2","protein_coding","SLC15A2_protein_coding"
"ILDR1","protein_coding","ILDR1_protein_coding"
"CD86","protein_coding","CD86_protein_coding"
"ENSG00000287977","processed_pseudogene","ENSG00000287977_processed_pseudogene"
"CASR","protein_coding","CASR_protein_coding"
"HNRNPA1P23","processed_pseudogene","HNRNPA1P23_processed_pseudogene"
"CSTA","protein_coding","CSTA_protein_coding"
"MIX23","protein_coding","MIX23_protein_coding"
"FAM162A","protein_coding","FAM162A_protein_coding"
"WDR5B","protein_coding","WDR5B_protein_coding"
"WDR5B-DT","lncRNA","WDR5B-DT_lncRNA"
"ENSG00000242531","unprocessed_pseudogene","ENSG00000242531_unprocessed_pseudogene"
"KPNA1","protein_coding","KPNA1_protein_coding"
"ENSG00000275348","processed_pseudogene","ENSG00000275348_processed_pseudogene"
"ENSG00000287207","lncRNA","ENSG00000287207_lncRNA"
"PARP9","protein_coding","PARP9_protein_coding"
"DTX3L","protein_coding","DTX3L_protein_coding"
"PARP15","protein_coding","PARP15_protein_coding"
"EIF4BP8","processed_pseudogene","EIF4BP8_processed_pseudogene"
"PARP14","protein_coding","PARP14_protein_coding"
"HSPBAP1","protein_coding","HSPBAP1_protein_coding"
"SLC49A4","protein_coding","SLC49A4_protein_coding"
"LINC02035","lncRNA","LINC02035_lncRNA"
"SEMA5B","protein_coding","SEMA5B_protein_coding"
"PDIA5","protein_coding","PDIA5_protein_coding"
"MIR7110","miRNA","MIR7110_miRNA"
"SEC22A","protein_coding","SEC22A_protein_coding"
"ENSG00000273454","lncRNA","ENSG00000273454_lncRNA"
"ADCY5","protein_coding","ADCY5_protein_coding"
"ENSG00000272678","lncRNA","ENSG00000272678_lncRNA"
"HACD2","protein_coding","HACD2_protein_coding"
"MYLK-AS1","lncRNA","MYLK-AS1_lncRNA"
"MYLK","protein_coding","MYLK_protein_coding"
"MYLK-AS2","lncRNA","MYLK-AS2_lncRNA"
"ENSG00000288806","lncRNA","ENSG00000288806_lncRNA"
"ENSG00000273123","lncRNA","ENSG00000273123_lncRNA"
"ENSG00000207002","snoRNA","ENSG00000207002_snoRNA"
"CCDC14","protein_coding","CCDC14_protein_coding"
"ROPN1","protein_coding","ROPN1_protein_coding"
"KALRN","protein_coding","KALRN_protein_coding"
"MIR5002","miRNA","MIR5002_miRNA"
"RPL7P15","processed_pseudogene","RPL7P15_processed_pseudogene"
"MIR6083","miRNA","MIR6083_miRNA"
"RNU6-143P","snRNA","RNU6-143P_snRNA"
"ENSG00000288713","lncRNA","ENSG00000288713_lncRNA"
"ENSG00000260391","lncRNA","ENSG00000260391_lncRNA"
"UMPS","protein_coding","UMPS_protein_coding"
"MIR544B","miRNA","MIR544B_miRNA"
"ENSG00000242199","processed_pseudogene","ENSG00000242199_processed_pseudogene"
"ITGB5","protein_coding","ITGB5_protein_coding"
"ITGB5-AS1","lncRNA","ITGB5-AS1_lncRNA"
"ENSG00000280042","TEC","ENSG00000280042_TEC"
"ENO1P3","processed_pseudogene","ENO1P3_processed_pseudogene"
"MUC13","protein_coding","MUC13_protein_coding"
"HEG1","protein_coding","HEG1_protein_coding"
"RNA5SP137","rRNA_pseudogene","RNA5SP137_rRNA_pseudogene"
"ENSG00000288022","lncRNA","ENSG00000288022_lncRNA"
"SLC12A8","protein_coding","SLC12A8_protein_coding"
"RNU6-230P","snRNA","RNU6-230P_snRNA"
"MIR5092","miRNA","MIR5092_miRNA"
"ZNF148","protein_coding","ZNF148_protein_coding"
"DUTP1","processed_pseudogene","DUTP1_processed_pseudogene"
"DNAJB6P7","processed_pseudogene","DNAJB6P7_processed_pseudogene"
"ENSG00000289324","lncRNA","ENSG00000289324_lncRNA"
"RNU6-232P","snRNA","RNU6-232P_snRNA"
"SNX4","protein_coding","SNX4_protein_coding"
"OSBPL11","protein_coding","OSBPL11_protein_coding"
"ENSG00000243072","processed_pseudogene","ENSG00000243072_processed_pseudogene"
"ENSG00000242001","processed_pseudogene","ENSG00000242001_processed_pseudogene"
"OR7E130P","unprocessed_pseudogene","OR7E130P_unprocessed_pseudogene"
"OR7E29P","unprocessed_pseudogene","OR7E29P_unprocessed_pseudogene"
"OR7E93P","unprocessed_pseudogene","OR7E93P_unprocessed_pseudogene"
"OR7E53P","unprocessed_pseudogene","OR7E53P_unprocessed_pseudogene"
"OR7E97P","unprocessed_pseudogene","OR7E97P_unprocessed_pseudogene"
"ENSG00000239432","processed_pseudogene","ENSG00000239432_processed_pseudogene"
"ENSG00000284624","lncRNA","ENSG00000284624_lncRNA"
"ENSG00000284660","transcribed_unprocessed_pseudogene","ENSG00000284660_transcribed_unprocessed_pseudogene"
"ENSG00000272840","lncRNA","ENSG00000272840_lncRNA"
"ENSG00000239804","processed_pseudogene","ENSG00000239804_processed_pseudogene"
"MIR548I1","miRNA","MIR548I1_miRNA"
"RPS3AP14","processed_pseudogene","RPS3AP14_processed_pseudogene"
"ENSG00000287617","lncRNA","ENSG00000287617_lncRNA"
"SNRPCP11","processed_pseudogene","SNRPCP11_processed_pseudogene"
"LINC02614","lncRNA","LINC02614_lncRNA"
"ENPP7P4","transcribed_unprocessed_pseudogene","ENPP7P4_transcribed_unprocessed_pseudogene"
"ENSG00000248787","lncRNA","ENSG00000248787_lncRNA"
"FAM86JP","transcribed_unprocessed_pseudogene","FAM86JP_transcribed_unprocessed_pseudogene"
"ALG1L","transcribed_unprocessed_pseudogene","ALG1L_transcribed_unprocessed_pseudogene"
"ENSG00000241439","processed_pseudogene","ENSG00000241439_processed_pseudogene"
"ROPN1B","protein_coding","ROPN1B_protein_coding"
"SLC41A3","protein_coding","SLC41A3_protein_coding"
"ENSG00000248607","lncRNA","ENSG00000248607_lncRNA"
"SLC41A3-AS1","lncRNA","SLC41A3-AS1_lncRNA"
"ALDH1L1","protein_coding","ALDH1L1_protein_coding"
"ALDH1L1-AS1","lncRNA","ALDH1L1-AS1_lncRNA"
"RNU1-30P","snRNA","RNU1-30P_snRNA"
"ALDH1L1-AS2","lncRNA","ALDH1L1-AS2_lncRNA"
"ENSG00000287232","lncRNA","ENSG00000287232_lncRNA"
"ENSG00000250934","lncRNA","ENSG00000250934_lncRNA"
"ENSG00000251448","lncRNA","ENSG00000251448_lncRNA"
"ENSG00000287440","lncRNA","ENSG00000287440_lncRNA"
"KLF15","protein_coding","KLF15_protein_coding"
"CFAP100-DT","lncRNA","CFAP100-DT_lncRNA"
"CFAP100","protein_coding","CFAP100_protein_coding"
"ENSG00000279328","TEC","ENSG00000279328_TEC"
"ZXDC","protein_coding","ZXDC_protein_coding"
"UROC1","protein_coding","UROC1_protein_coding"
"CHST13","protein_coding","CHST13_protein_coding"
"C3orf22","protein_coding","C3orf22_protein_coding"
"RNA5SP138","rRNA_pseudogene","RNA5SP138_rRNA_pseudogene"
"TXNRD3","protein_coding","TXNRD3_protein_coding"
"ENSG00000248557","processed_pseudogene","ENSG00000248557_processed_pseudogene"
"NUP210P1","transcribed_processed_pseudogene","NUP210P1_transcribed_processed_pseudogene"
"ENSG00000248850","processed_pseudogene","ENSG00000248850_processed_pseudogene"
"CHCHD6","protein_coding","CHCHD6_protein_coding"
"RCC2P4","processed_pseudogene","RCC2P4_processed_pseudogene"
"ENSG00000280053","TEC","ENSG00000280053_TEC"
"PLXNA1","protein_coding","PLXNA1_protein_coding"
"ENSG00000287784","lncRNA","ENSG00000287784_lncRNA"
"C3orf56","protein_coding","C3orf56_protein_coding"
"ENSG00000243016","unprocessed_pseudogene","ENSG00000243016_unprocessed_pseudogene"
"ENSG00000289641","lncRNA","ENSG00000289641_lncRNA"
"RNU6-1047P","snRNA","RNU6-1047P_snRNA"
"ENSG00000286919","lncRNA","ENSG00000286919_lncRNA"
"PRR20G","protein_coding","PRR20G_protein_coding"
"LINC02016","lncRNA","LINC02016_lncRNA"
"ENSG00000288769","lncRNA","ENSG00000288769_lncRNA"
"LINC01471","lncRNA","LINC01471_lncRNA"
"ENSG00000240562","lncRNA","ENSG00000240562_lncRNA"
"LINC02034","lncRNA","LINC02034_lncRNA"
"ENSG00000282860","lncRNA","ENSG00000282860_lncRNA"
"TPRA1","protein_coding","TPRA1_protein_coding"
"MIR6825","miRNA","MIR6825_miRNA"
"MIR7976","miRNA","MIR7976_miRNA"
"MCM2","protein_coding","MCM2_protein_coding"
"ENSG00000285600","lncRNA","ENSG00000285600_lncRNA"
"PODXL2","protein_coding","PODXL2_protein_coding"
"ABTB1","protein_coding","ABTB1_protein_coding"
"MGLL","protein_coding","MGLL_protein_coding"
"ENSG00000287143","lncRNA","ENSG00000287143_lncRNA"
"KBTBD12","protein_coding","KBTBD12_protein_coding"
"RNA5SP139","rRNA_pseudogene","RNA5SP139_rRNA_pseudogene"
"SEC61A1","protein_coding","SEC61A1_protein_coding"
"RUVBL1","protein_coding","RUVBL1_protein_coding"
"RNU2-37P","snRNA","RNU2-37P_snRNA"
"RUVBL1-AS1","lncRNA","RUVBL1-AS1_lncRNA"
"RNU6-823P","snRNA","RNU6-823P_snRNA"
"EEFSEC","protein_coding","EEFSEC_protein_coding"
"ENSG00000285619","lncRNA","ENSG00000285619_lncRNA"
"DNAJB8","protein_coding","DNAJB8_protein_coding"
"DNAJB8-AS1","lncRNA","DNAJB8-AS1_lncRNA"
"GATA2","protein_coding","GATA2_protein_coding"
"GATA2-AS1","lncRNA","GATA2-AS1_lncRNA"
"TMED10P2","processed_pseudogene","TMED10P2_processed_pseudogene"
"ENSG00000286806","lncRNA","ENSG00000286806_lncRNA"
"LINC01565","lncRNA","LINC01565_lncRNA"
"RPN1","protein_coding","RPN1_protein_coding"
"POU5F1P6","unprocessed_pseudogene","POU5F1P6_unprocessed_pseudogene"
"RAB7A","protein_coding","RAB7A_protein_coding"
"ENSG00000207130","snoRNA","ENSG00000207130_snoRNA"
"MARK2P8","processed_pseudogene","MARK2P8_processed_pseudogene"
"FTH1P4","processed_pseudogene","FTH1P4_processed_pseudogene"
"RN7SL698P","misc_RNA","RN7SL698P_misc_RNA"
"RPS15AP16","processed_pseudogene","RPS15AP16_processed_pseudogene"
"MARK2P17","processed_pseudogene","MARK2P17_processed_pseudogene"
"MARK3P3","processed_pseudogene","MARK3P3_processed_pseudogene"
"MARK2P6","processed_pseudogene","MARK2P6_processed_pseudogene"
"ENSG00000261159","lncRNA","ENSG00000261159_lncRNA"
"ENSG00000231305","lncRNA","ENSG00000231305_lncRNA"
"ENSG00000250796","processed_pseudogene","ENSG00000250796_processed_pseudogene"
"ENSG00000287110","lncRNA","ENSG00000287110_lncRNA"
"ACAD9","protein_coding","ACAD9_protein_coding"
"CFAP92","protein_coding","CFAP92_protein_coding"
"ENSG00000279507","TEC","ENSG00000279507_TEC"
"EFCC1","protein_coding","EFCC1_protein_coding"
"ENSG00000249505","processed_pseudogene","ENSG00000249505_processed_pseudogene"
"GP9","protein_coding","GP9_protein_coding"
"RAB43","protein_coding","RAB43_protein_coding"
"ISY1-RAB43","protein_coding","ISY1-RAB43_protein_coding"
"ENSG00000273174","lncRNA","ENSG00000273174_lncRNA"
"ISY1","protein_coding","ISY1_protein_coding"
"ENSG00000288996","lncRNA","ENSG00000288996_lncRNA"
"ENSG00000273437","lncRNA","ENSG00000273437_lncRNA"
"CNBP","protein_coding","CNBP_protein_coding"
"ENSG00000289469","lncRNA","ENSG00000289469_lncRNA"
"RPS27P12","processed_pseudogene","RPS27P12_processed_pseudogene"
"ENSG00000289351","lncRNA","ENSG00000289351_lncRNA"
"COPG1","protein_coding","COPG1_protein_coding"
"MIR6826","miRNA","MIR6826_miRNA"
"ENSG00000286729","lncRNA","ENSG00000286729_lncRNA"
"HMCES","protein_coding","HMCES_protein_coding"
"H1-10","protein_coding","H1-10_protein_coding"
"H1-10-AS1","lncRNA","H1-10-AS1_lncRNA"
"NUP210P3","unprocessed_pseudogene","NUP210P3_unprocessed_pseudogene"
"ENSG00000270492","processed_pseudogene","ENSG00000270492_processed_pseudogene"
"ENSG00000270773","processed_pseudogene","ENSG00000270773_processed_pseudogene"
"ENSG00000244932","unprocessed_pseudogene","ENSG00000244932_unprocessed_pseudogene"
"RPL32P3","transcribed_unprocessed_pseudogene","RPL32P3_transcribed_unprocessed_pseudogene"
"SNORA7B","snoRNA","SNORA7B_snoRNA"
"EFCAB12","protein_coding","EFCAB12_protein_coding"
"IFT122","protein_coding","IFT122_protein_coding"
"MBD4","protein_coding","MBD4_protein_coding"
"RHO","protein_coding","RHO_protein_coding"
"H1-8","protein_coding","H1-8_protein_coding"
"PLXND1","protein_coding","PLXND1_protein_coding"
"RN7SL752P","misc_RNA","RN7SL752P_misc_RNA"
"ENSG00000248659","unprocessed_pseudogene","ENSG00000248659_unprocessed_pseudogene"
"TMCC1","protein_coding","TMCC1_protein_coding"
"RNY3P13","misc_RNA","RNY3P13_misc_RNA"
"ENSG00000203644","lncRNA","ENSG00000203644_lncRNA"
"TMCC1-DT","lncRNA","TMCC1-DT_lncRNA"
"ENSG00000250643","lncRNA","ENSG00000250643_lncRNA"
"TRH","protein_coding","TRH_protein_coding"
"ENSG00000248459","processed_pseudogene","ENSG00000248459_processed_pseudogene"
"ENSG00000284731","unprocessed_pseudogene","ENSG00000284731_unprocessed_pseudogene"
"ENSG00000249869","processed_pseudogene","ENSG00000249869_processed_pseudogene"
"OR7E129P","unprocessed_pseudogene","OR7E129P_unprocessed_pseudogene"
"OR7E21P","unprocessed_pseudogene","OR7E21P_unprocessed_pseudogene"
"EVA1CP6","unprocessed_pseudogene","EVA1CP6_unprocessed_pseudogene"
"ALG1L2","protein_coding","ALG1L2_protein_coding"
"LINC02014","lncRNA","LINC02014_lncRNA"
"FAM86HP","transcribed_unprocessed_pseudogene","FAM86HP_transcribed_unprocessed_pseudogene"
"LINC02021","lncRNA","LINC02021_lncRNA"
"ENPP7P3","processed_pseudogene","ENPP7P3_processed_pseudogene"
"ENSG00000288111","lncRNA","ENSG00000288111_lncRNA"
"SNRPCP8","processed_pseudogene","SNRPCP8_processed_pseudogene"
"COL6A4P2","transcribed_unitary_pseudogene","COL6A4P2_transcribed_unitary_pseudogene"
"ENSG00000249253","processed_pseudogene","ENSG00000249253_processed_pseudogene"
"COL6A5","protein_coding","COL6A5_protein_coding"
"COL6A6","protein_coding","COL6A6_protein_coding"
"PIK3R4","protein_coding","PIK3R4_protein_coding"
"RN7SKP212","misc_RNA","RN7SKP212_misc_RNA"
"ENSG00000285631","lncRNA","ENSG00000285631_lncRNA"
"GSTO3P","processed_pseudogene","GSTO3P_processed_pseudogene"
"ATP2C1","protein_coding","ATP2C1_protein_coding"
"ENSG00000284095","TEC","ENSG00000284095_TEC"
"ENSG00000250592","lncRNA","ENSG00000250592_lncRNA"
"ENSG00000249098","processed_pseudogene","ENSG00000249098_processed_pseudogene"
"ENSG00000251579","processed_pseudogene","ENSG00000251579_processed_pseudogene"
"ASTE1","protein_coding","ASTE1_protein_coding"
"NEK11","protein_coding","NEK11_protein_coding"
"ENSG00000250129","lncRNA","ENSG00000250129_lncRNA"
"RNU6-726P","snRNA","RNU6-726P_snRNA"
"NUDT16-DT","lncRNA","NUDT16-DT_lncRNA"
"NUDT16L2P","transcribed_unitary_pseudogene","NUDT16L2P_transcribed_unitary_pseudogene"
"NUDT16","protein_coding","NUDT16_protein_coding"
"ENSG00000261167","lncRNA","ENSG00000261167_lncRNA"
"MRPL3","protein_coding","MRPL3_protein_coding"
"SNORA58","snoRNA","SNORA58_snoRNA"
"ENSG00000248468","lncRNA","ENSG00000248468_lncRNA"
"BCL2L12P1","processed_pseudogene","BCL2L12P1_processed_pseudogene"
"CPNE4","protein_coding","CPNE4_protein_coding"
"ENSG00000251447","unprocessed_pseudogene","ENSG00000251447_unprocessed_pseudogene"
"ENSG00000289118","lncRNA","ENSG00000289118_lncRNA"
"MIR5704","miRNA","MIR5704_miRNA"
"PSMC2P1","processed_pseudogene","PSMC2P1_processed_pseudogene"
"RPL7P16","processed_pseudogene","RPL7P16_processed_pseudogene"
"ACP3","protein_coding","ACP3_protein_coding"
"ENSG00000240890","processed_pseudogene","ENSG00000240890_processed_pseudogene"
"NIP7P2","processed_pseudogene","NIP7P2_processed_pseudogene"
"DNAJC13","protein_coding","DNAJC13_protein_coding"
"ACAD11","protein_coding","ACAD11_protein_coding"
"NPHP3-ACAD11","protein_coding","NPHP3-ACAD11_protein_coding"
"ACKR4","protein_coding","ACKR4_protein_coding"
"HSPA8P19","processed_pseudogene","HSPA8P19_processed_pseudogene"
"UBA5","protein_coding","UBA5_protein_coding"
"NPHP3","protein_coding","NPHP3_protein_coding"
"NPHP3-AS1","lncRNA","NPHP3-AS1_lncRNA"
"ENSG00000249725","lncRNA","ENSG00000249725_lncRNA"
"TMEM108","protein_coding","TMEM108_protein_coding"
